CaseID,Location,CaseType,OpenedDateTime
31656,"4085 E 91st St, Cleveland, OH, 44105",Missed Refuse pick up,"June 06, 2024, 10:21AM"
31658,"14505 Harvard Ave, Cleveland, OH, 44128",Waste Cart Concerns,"June 06, 2024, 10:23AM"
31659,"14505 Harvard Ave, Cleveland, OH, 44128",Waste Cart Concerns,"June 06, 2024, 10:24AM"
31663,"601 Erieside Ave, Cleveland, OH, 44114",Playground Equipment,"June 06, 2024, 10:35AM"
31664,"5500 Tillman Ave, Cleveland, OH, 44102",Cart Pick Up,"June 06, 2024, 10:35AM"
31665,"601 Erieside Ave, Cleveland, OH, 44114",Damaged Guardrail,"June 06, 2024, 10:36AM"
31666,"1085 W 3rd St, Cleveland, OH, 44114",Damaged Fencing,"June 06, 2024, 10:36AM"
31669,"2301 Greenvale Rd, Cleveland, OH, 44121",Vacant Property,"June 06, 2024, 10:39AM"
31681,"4315 E 72nd St, Cleveland, OH, 44105",Vacant Property Open to Entry,"June 06, 2024, 10:55AM"
31698,"652 E 123rd St, Cleveland, OH, 44108",No Water/No Hot Water,"June 06, 2024, 11:14AM"
31700,"3263 E 56th Pl, Cleveland, OH, 44127",Tree Service,"June 06, 2024, 11:16AM"
31703,"2918 E 119th St, Cleveland, OH, 44120",Vacant Property,"June 06, 2024, 11:18AM"
31704,"1725 Buhrer Ave, Cleveland, OH, 44109",Vacant Property,"June 06, 2024, 11:19AM"
31705,"9811 Reno Ave, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"June 06, 2024, 11:20AM"
31707,"7710 Wentworth Ave, Cleveland, OH, 44102",Tire Pick up,"June 06, 2024, 11:21AM"
31710,"2512 E 89th St, Cleveland, OH, 44104",Waste Cart Concerns,"June 06, 2024, 11:24AM"
31711,"12010 Ashbury Ave, Cleveland, OH, 44106",Missed Refuse pick up,"June 06, 2024, 11:24AM"
31716,"3686 E 135th St, Cleveland, OH, 44120",General Exterior Maintenance/Fence/Outbuildings,"June 06, 2024, 11:30AM"
31718,"10516 Park Heights Rd, Cleveland, OH, 44104",Vacant Property,"June 06, 2024, 11:33AM"
31730,"15710 Corsica Ave, Cleveland, OH, 44110",Vacant Property Open to Entry,"June 06, 2024, 11:51AM"
31731,"15710 Corsica Ave, Cleveland, OH, 44110",Vacant Property,"June 06, 2024, 11:51AM"
31734,"1526 E 85th St, Cleveland, OH, 44103",General Exterior Maintenance/Fence/Outbuildings,"June 06, 2024, 11:54AM"
31737,"12507 Astor Ave, Cleveland, OH, 44135",Missed Refuse pick up,"June 06, 2024, 11:56AM"
31749,"3277 W 23rd Pl, Cleveland, OH, 44109",General Exterior Maintenance/Fence/Outbuildings,"June 06, 2024, 12:13PM"
31758,"14505 Harvard Ave, Cleveland, OH, 44128",Tree Service,"June 06, 2024, 12:21PM"
31762,"6915 Hague Ave, Cleveland, OH, 44102",Vacant Property Open to Entry,"June 06, 2024, 12:29PM"
31765,"10525 Hudson Ave, Cleveland, OH, 44106",Vacant Property Open to Entry,"June 06, 2024, 12:35PM"
31766,"3350 W 46th St, Cleveland, OH, 44102",Vacant Property,"June 06, 2024, 12:35PM"
31770,"3617 E 116th St, Cleveland, OH, 44105",Waste Cart Concerns,"June 06, 2024, 12:44PM"
31771,"948 Wayside Rd, Cleveland, OH, 44110",Vacant Property,"June 06, 2024, 12:48PM"
31773,"10008 Garfield Ave, Cleveland, OH, 44108",Missed Refuse pick up,"June 06, 2024, 12:49PM"
31780,"3910 Brooklyn Ave, Cleveland, OH, 44109",Waste Cart Concerns,"June 06, 2024, 01:01PM"
31787,"3039 Wade Ave, Cleveland, OH, 44113",Waste Cart Concerns,"June 06, 2024, 01:08PM"
31798,"6113 Hough Ave, Cleveland, OH, 44103",Dead Animal Pickup,"June 06, 2024, 01:22PM"
31809,"3128 W 86th St, Cleveland, OH, 44102",Missed Refuse pick up,"June 06, 2024, 01:29PM"
31810,"140 Public Sq, Cleveland, OH, 44115",Illegal Dumping,"June 06, 2024, 01:33PM"
31812,"6809 Meadowbrook Ave, Cleveland, OH, 44144",Waste Cart Concerns,"June 06, 2024, 01:37PM"
31814,"890 St Clair Ave, Cleveland, OH, 44113",Downtown Trash Receptacle,"June 06, 2024, 01:41PM"
31818,"4321 Stickney Ave, Cleveland, OH, 44109",Missing Recycling Welcome Packet,"June 06, 2024, 01:48PM"
31819,"1367 E 6th St, Cleveland, OH, 44114",Downtown Trash Receptacle,"June 06, 2024, 01:49PM"
31824,"11409 Western Ave, Cleveland, OH, 44111",Missing Recycling Welcome Packet,"June 06, 2024, 01:54PM"
31828,"3473 W 56th St, Cleveland, OH, 44102",Waste Cart Concerns,"June 06, 2024, 01:58PM"
31832,"4010 Lorain Ave, Cleveland, OH, 44113",Overflowing Receptacle,"June 06, 2024, 02:04PM"
31833,"2296 E 55th St, Cleveland, OH, 44103",Debris in Street,"June 06, 2024, 02:07PM"
31834,"7215 Hague Ave, Cleveland, OH, 44102",Debris in Street,"June 06, 2024, 02:10PM"
31836,"7401 Elton Ave, Cleveland, OH, 44102",Illegal Dumping,"June 06, 2024, 02:13PM"
31839,"7300 Dudley Ave, Cleveland, OH, 44102",Debris in Street,"June 06, 2024, 02:18PM"
31841,"2087 W 73rd St, Cleveland, OH, 44102",Illegal Dumping,"June 06, 2024, 02:20PM"
31848,"4757 E 174th St, Cleveland, OH, 44128",General Exterior Maintenance/Fence/Outbuildings,"June 06, 2024, 02:27PM"
31854,"14706 Milverton Rd, Cleveland, OH, 44120",Tree Service,"June 06, 2024, 02:49PM"
31857,"3869 E 71st St, Cleveland, OH, 44105",Dead Animal Pickup,"June 06, 2024, 02:52PM"
31860,"3207 Monroe Ave, Cleveland, OH, 44113",Cemetery Maintenance,"June 06, 2024, 02:56PM"
31861,"9425 Denison Ave, Cleveland, OH, 44102",Waste Cart Concerns,"June 06, 2024, 02:57PM"
31866,"4354 Archer Rd, Cleveland, OH, 44105",Missed Refuse pick up,"June 06, 2024, 03:12PM"
31870,"2106 Broadview Rd, Cleveland, OH, 44109",Waste Cart Concerns,"June 06, 2024, 03:15PM"
31871,"7000 Whitney Ave, Cleveland, OH, 44103",Vacant Property,"June 06, 2024, 03:25PM"
31875,"4332 E 72nd St, Cleveland, OH, 44105",Tree Service,"June 06, 2024, 03:27PM"
31889,"8515 Euclid Ave, Cleveland, OH, 44106",Debris in Street,"June 06, 2024, 03:40PM"
31891,"4188 W 56th St, Cleveland, OH, 44144",Missing Recycling Welcome Packet,"June 06, 2024, 03:41PM"
31894,"1240 W 6th St, Cleveland, OH, 44113",Traffic Signal Repair,"June 06, 2024, 03:43PM"
31895,"3403 Roanoke Ave, Cleveland, OH, 44109",Waste Cart Concerns,"June 06, 2024, 03:43PM"
31904,"4342 W 138th St, Cleveland, OH, 44135",Tree Service,"June 06, 2024, 03:55PM"
31909,"9516 Baltic Rd, Cleveland, OH, 44102",Missed Refuse pick up,"June 06, 2024, 04:12PM"
31916,"9820 Hilgert Dr, Cleveland, OH, 44104",Missed Refuse pick up,"June 06, 2024, 04:26PM"
31920,"509 E 143rd St, Cleveland, OH, 44110",Vacant Property,"June 06, 2024, 04:28PM"
31929,"4432 Pearl Rd, Cleveland, OH, 44109",Missed Refuse pick up,"June 06, 2024, 04:32PM"
31933,"3758 E 93rd St, Cleveland, OH, 44105",Missed Refuse pick up,"June 06, 2024, 04:33PM"
31942,"617 E 118th St, Cleveland, OH, 44108",Vacant Property,"June 06, 2024, 04:48PM"
31944,"3163 W 111th St, Cleveland, OH, 44111",Waste Cart Concerns,"June 06, 2024, 04:49PM"
31946,"3163 W 111th St, Cleveland, OH, 44111",Waste Cart Concerns,"June 06, 2024, 04:50PM"
31947,"12117 Corlett Ave, Cleveland, OH, 44105",Vacant Property Open to Entry,"June 06, 2024, 04:51PM"
31949,"2096 W 93rd St, Cleveland, OH, 44102",Rental Inspection Complaint,"June 06, 2024, 04:53PM"
31952,"4679 E 173rd St, Cleveland, OH, 44128",Tree Service,"June 06, 2024, 04:57PM"
31957,"13829 Bartlett Ave, Cleveland, OH, 44120",Fallen Trees,"June 06, 2024, 05:00PM"
31961,"8910 Connecticut Ave, Cleveland, OH, 44105",Missed Refuse pick up,"June 06, 2024, 05:02PM"
31963,"6000 Flowerdale Ave, Cleveland, OH, 44144",Missed Refuse pick up,"June 06, 2024, 05:03PM"
31965,"3335 W 61st St, Cleveland, OH, 44102",Waste Cart Concerns,"June 06, 2024, 05:04PM"
31970,"3368 E 149th St, Cleveland, OH, 44120",Vacant Property,"June 06, 2024, 05:34PM"
31977,"3318 Denison Ave, Cleveland, OH, 44109",Dead Animal Pickup,"June 07, 2024, 06:28AM"
31981,"4105 Riverside Ave, Cleveland, OH, 44109",Missed Refuse pick up,"June 07, 2024, 06:37AM"
31983,"896 Wheelock Rd, Cleveland, OH, 44103",Dead Animal Pickup,"June 07, 2024, 07:26AM"
31988,"1200 E 176th St, Cleveland, OH, 44119",Scheduled Bulk Pick up,"June 07, 2024, 08:03AM"
31990,"16626 Mandalay Ave, Cleveland, OH, 44110",Dead Animal Pickup,"June 07, 2024, 08:04AM"
31992,"5908 Lawn Ave, Cleveland, OH, 44102",Vacant Property Open to Entry,"June 07, 2024, 08:11AM"
31998,"3179 W 99th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 08:18AM"
32004,"4223 W 59th St, Cleveland, OH, 44144",Waste Cart Concerns,"June 07, 2024, 08:22AM"
32008,"9122 Parkgate Ave, Cleveland, OH, 44108",Vacant Property Open to Entry,"June 07, 2024, 08:39AM"
32010,"13604 Bennington Ave, Cleveland, OH, 44135",Missing Recycling Welcome Packet,"June 07, 2024, 08:42AM"
32014,"2163 E 37th St, Cleveland, OH, 44115",Dead Animal Pickup,"June 07, 2024, 08:51AM"
32015,"3320 Monroe Ave, Cleveland, OH, 44113",Waste Cart Concerns,"June 07, 2024, 08:51AM"
32021,"540 E 107th St, Cleveland, OH, 44108",Vacant Property,"June 07, 2024, 08:54AM"
32026,"17900 Delavan Ave, Cleveland, OH, 44119",Scheduled Bulk Pick up,"June 07, 2024, 09:03AM"
32036,"16301 Walden Ave, Cleveland, OH, 44128",Vacant Property,"June 07, 2024, 09:18AM"
32040,"1014 E 61st St, Cleveland, OH, 44103",Tree Service,"June 07, 2024, 09:21AM"
32042,"13530 Miles Ave, Cleveland, OH, 44128",No Permit,"June 07, 2024, 09:23AM"
32044,"13530 Miles Ave, Cleveland, OH, 44128",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 09:26AM"
32047,"3201 Library Ave, Cleveland, OH, 44109",Waste Cart Concerns,"June 07, 2024, 09:30AM"
32051,"235 E 131st St, Cleveland, OH, 44108",Illegal Dumping,"June 07, 2024, 09:34AM"
32053,"3201 Library Ave, Cleveland, OH, 44109",Recycling Opt-in Program,"June 07, 2024, 09:34AM"
32062,"1575 Merwin Ave, Cleveland, OH, 44113",Overflowing Receptacle,"June 07, 2024, 09:40AM"
32064,"17120 Endora Rd, Cleveland, OH, 44112",Missing Recycling Welcome Packet,"June 07, 2024, 09:41AM"
32074,"2618 N Moreland Blvd, Cleveland, OH, 44120",No Water/No Hot Water,"June 07, 2024, 10:02AM"
32076,"7917 Central Ave, Cleveland, OH, 44103",Missed Refuse pick up,"June 07, 2024, 10:06AM"
32079,"7107 Irma Ave, Cleveland, OH, 44105",Missed Refuse pick up,"June 07, 2024, 10:11AM"
32083,"14826 Sprengel Ave, Cleveland, OH, 44135",Scheduled Bulk Pick up,"June 07, 2024, 10:15AM"
32084,"11221 Methyl Ave, Cleveland, OH, 44104",Illegal Dumping,"June 07, 2024, 10:15AM"
32092,"1060 E 99th St, Cleveland, OH, 44108",Vacant Property,"June 07, 2024, 10:28AM"
32093,"2616 W 11th St, Cleveland, OH, 44113",Fallen or Hanging Branch,"June 07, 2024, 10:28AM"
32098,"2899 Hampton Rd, Cleveland, OH, 44120",Electrical Issue,"June 07, 2024, 10:31AM"
32099,"6604 Wakefield Ave, Cleveland, OH, 44102",Waste Cart Concerns,"June 07, 2024, 10:33AM"
32100,"15707 Waterloo Rd, Cleveland, OH, 44110",No Permit,"June 07, 2024, 10:33AM"
32107,"4513 Fulton Rd, Cleveland, OH, 44144",Missed Refuse pick up,"June 07, 2024, 10:46AM"
32110,"676 E 92nd St, Cleveland, OH, 44108",Vacant Property,"June 07, 2024, 10:53AM"
32111,"19310 Cherokee Ave, Cleveland, OH, 44119",Tire Pick up,"June 07, 2024, 10:54AM"
32125,"4016 Smith Ave, Cleveland, OH, 44109",Dead Animal Pickup,"June 07, 2024, 11:08AM"
32126,"15218 Macauley Ave, Cleveland, OH, 44110",Missed Refuse pick up,"June 07, 2024, 11:08AM"
32130,"3397 W 46th St, Cleveland, OH, 44102",No Permit,"June 07, 2024, 11:09AM"
32141,"6715 Madison Ave, Cleveland, OH, 44102",Vacant Property,"June 07, 2024, 11:17AM"
32150,"981 Stevenson Rd, Cleveland, OH, 44110",Tree Service,"June 07, 2024, 11:29AM"
32153,"981 Stevenson Rd, Cleveland, OH, 44110",Tree Service,"June 07, 2024, 11:31AM"
32158,"3334 W 46th St, Cleveland, OH, 44102",Vacant and Distressed Property,"June 07, 2024, 11:36AM"
32163,"3483 W 52nd St, Cleveland, OH, 44102",Waste Cart Concerns,"June 07, 2024, 11:40AM"
32170,"3483 W 52nd St, Cleveland, OH, 44102",Cart Pick Up,"June 07, 2024, 11:45AM"
32171,"15806 Eldamere Ave, Cleveland, OH, 44128",Collapsing Structure,"June 07, 2024, 11:45AM"
32179,"2617 Erin Ave, Cleveland, OH, 44113",Waste Cart Concerns,"June 07, 2024, 11:57AM"
32180,"3396 W 46th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 11:58AM"
32183,"3331 W 61st St, Cleveland, OH, 44102",Waste Cart Concerns,"June 07, 2024, 12:00PM"
32184,"3398 W 46th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 12:01PM"
32193,"6807 Detroit Ave, Cleveland, OH, 44102",Missed Refuse pick up,"June 07, 2024, 12:16PM"
32195,"6308 Fullerton Ave, Cleveland, OH, 44105",Waste Cart Concerns,"June 07, 2024, 12:20PM"
32196,"18817 Garden Blvd, Cleveland, OH, 44122",Waste Cart Concerns,"June 07, 2024, 12:22PM"
32199,"11500 Madison Ave, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 12:34PM"
32201,"11500 Madison Ave, Cleveland, OH, 44102",Illegal Dumping,"June 07, 2024, 12:37PM"
32210,"3635 E 53rd St, Cleveland, OH, 44105",Dead Animal Pickup,"June 07, 2024, 12:49PM"
32214,"12900 Crossburn Ave, Cleveland, OH, 44135",Waste Cart Concerns,"June 07, 2024, 12:52PM"
32219,"3670 E 61st St, Cleveland, OH, 44105",Waste Cart Concerns,"June 07, 2024, 12:56PM"
32222,"9707 St Catherine Ave, Cleveland, OH, 44104",Missed Refuse pick up,"June 07, 2024, 12:56PM"
32224,"3901 Franklin Blvd, Cleveland, OH, 44113",Dead Animal Pickup,"June 07, 2024, 01:02PM"
32226,"7605 Aberdeen Ave, Cleveland, OH, 44103",Vacant Property,"June 07, 2024, 01:05PM"
32230,"5202 Track Rd, Cleveland, OH, 44127",Missed Refuse pick up,"June 07, 2024, 01:18PM"
32235,"7603 Neville Ave, Cleveland, OH, 44102",Cart Pick Up,"June 07, 2024, 01:29PM"
32250,"12601 Parkhill Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 01:55PM"
32254,"3526 Walton Ave, Cleveland, OH, 44113",Waste Cart Concerns,"June 07, 2024, 01:58PM"
32257,"3526 Walton Ave, Cleveland, OH, 44113",Missing Recycling Welcome Packet,"June 07, 2024, 01:59PM"
32261,"9333 Kinsman Rd, Cleveland, OH, 44104",Dead Animal Pickup,"June 07, 2024, 02:03PM"
32270,"3249 E 143rd St, Cleveland, OH, 44120",Illegal Use of Property,"June 07, 2024, 02:10PM"
32277,"3253 E 143rd St, Cleveland, OH, 44120",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 02:18PM"
32280,"1407 W 10th St, Cleveland, OH, 44113",Missed Refuse pick up,"June 07, 2024, 02:22PM"
32300,"7815 Colgate Ave, Cleveland, OH, 44102",Waste Cart Concerns,"June 07, 2024, 02:48PM"
32302,"1881 W 48th St, Cleveland, OH, 44102",Waste Cart Concerns,"June 07, 2024, 02:49PM"
32303,"7815 Colgate Ave, Cleveland, OH, 44102",Waste Cart Concerns,"June 07, 2024, 02:49PM"
32305,"12502 Matherson Ave, Cleveland, OH, 44135",Dead Animal Pickup,"June 07, 2024, 02:50PM"
32315,"10827 Olivet Ave, Cleveland, OH, 44108",Tree Service,"June 07, 2024, 03:04PM"
32321,"958 Evangeline Rd, Cleveland, OH, 44110",Vacant Property,"June 07, 2024, 03:07PM"
32322,"1072 Addison Rd, Cleveland, OH, 44103",Vacant Property,"June 07, 2024, 03:10PM"
32325,"11525 Madison Ave, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 03:19PM"
32328,"11525 Madison Ave, Cleveland, OH, 44102",Graffiti Removal,"June 07, 2024, 03:22PM"
32333,"3925 Bush Ave, Cleveland, OH, 44109",Missed Refuse pick up,"June 07, 2024, 03:25PM"
32334,"661 Eddy Rd, Cleveland, OH, 44108",Vacant Property Open to Entry,"June 07, 2024, 03:26PM"
32336,"3795 E 151st St, Cleveland, OH, 44128",Cart Pick Up,"June 07, 2024, 03:27PM"
32344,"2791 E 127th St, Cleveland, OH, 44120",Illegal Dumping,"June 07, 2024, 03:32PM"
32347,"6719 Lansing Ave, Cleveland, OH, 44105",Waste Cart Concerns,"June 07, 2024, 03:36PM"
32349,"14328 Adrian Ave, Cleveland, OH, 44111",Vacant Property,"June 07, 2024, 03:43PM"
32352,"3313 W 144th St, Cleveland, OH, 44111",Vacant Property,"June 07, 2024, 03:44PM"
32361,"6719 Lansing Ave, Cleveland, OH, 44105",Missing Recycling Welcome Packet,"June 07, 2024, 03:54PM"
32362,"4742 W 130th St, Cleveland, OH, 44135",Illegal Dumping,"June 07, 2024, 03:54PM"
32370,"5989 Engel Ave, Cleveland, OH, 44127",Waste Cart Concerns,"June 07, 2024, 04:08PM"
32375,"6302 Francis Ave, Cleveland, OH, 44127",Waste Cart Concerns,"June 07, 2024, 04:14PM"
32380,"2949 E 125th St, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:15PM"
32381,"2956 E 125th St, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:17PM"
32387,"12507 Forest Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:26PM"
32389,"12505 Forest Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:29PM"
32390,"12515 Forest Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:31PM"
32392,"3572 W 32nd St, Cleveland, OH, 44109",Waste Cart Concerns,"June 07, 2024, 04:35PM"
32393,"2777 E 127th St, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:36PM"
32396,"2774 E 127th St, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:39PM"
32401,"2821 E 126th St, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:42PM"
32402,"3380 W 46th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 04:44PM"
32404,"12816 Forest Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 04:46PM"
32408,"14212 Saybrook Ave, Cleveland, OH, 44105",Vacant Property,"June 07, 2024, 05:00PM"
32410,"11614 Parkhill Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 05:07PM"
32413,"11813 Parkhill Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 05:10PM"
32417,"6027 Hillman Ave, Cleveland, OH, 44127",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 05:14PM"
32418,"12600 Parkhill Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 05:15PM"
32419,"12608 Parkhill Ave, Cleveland, OH, 44120",Vacant Property,"June 07, 2024, 05:19PM"
32421,"10700 Churchill Ave, Cleveland, OH, 44106",Vacant Property,"June 07, 2024, 05:26PM"
32424,"4115 W 145th St, Cleveland, OH, 44135",General Exterior Maintenance/Fence/Outbuildings,"June 07, 2024, 05:30PM"
32425,"3785 E 142nd St, Cleveland, OH, 44128",Rental Inspection Complaint,"June 07, 2024, 06:52PM"
32426,"4181 W 150th St, Cleveland, OH, 44135",Vacant Property Open to Entry,"June 08, 2024, 02:38AM"
32427,"13316 Terminal Ave, Cleveland, OH, 44135",Vacant Property Open to Entry,"June 08, 2024, 02:45AM"
32428,"7275 Wentworth Ave, Cleveland, OH, 44102",Vacant Property Open to Entry,"June 08, 2024, 03:04AM"
32429,"6915 Hague Ave, Cleveland, OH, 44102",Vacant Property Open to Entry,"June 08, 2024, 03:13AM"
32430,"7630 Broadway Ave, Cleveland, OH, 44105",Vacant Property Open to Entry,"June 08, 2024, 07:54AM"
32436,"3668 E 46th Pl, Cleveland, OH, 44105",Missed Refuse pick up,"June 08, 2024, 08:23AM"
32437,"4496 W 168th St, Cleveland, OH, 44135",Illegal Dumping,"June 08, 2024, 08:26AM"
32462,"3403 W 90th St, Cleveland, OH, 44102",Fallen Trees,"June 08, 2024, 12:01PM"
32504,"10833 Olivet Ave, Cleveland, OH, 44108",Collapsing Structure,"June 09, 2024, 01:28PM"
32510,"4154 E 119th St, Cleveland, OH, 44105",Vacant and Distressed Property,"June 09, 2024, 01:39PM"
32518,"16436 Miles Ave, Cleveland, OH, 44128",Traffic Signal Repair,"June 09, 2024, 03:49PM"
32523,"4521 Grayton Rd, Cleveland, OH, 44135",Dead Animal Pickup,"June 09, 2024, 06:28PM"
32528,"2828 S Moreland Blvd, Cleveland, OH, 44120",Plumbing Concern,"June 10, 2024, 08:30AM"
32537,"1502 Abbey Ave, Cleveland, OH, 44113",Graffiti Removal,"June 10, 2024, 08:55AM"
32540,"3672 E 110th St, Cleveland, OH, 44105",Cart Pick Up,"June 10, 2024, 09:10AM"
32542,"3416 Trowbridge Ave, Cleveland, OH, 44109",Waste Cart Concerns,"June 10, 2024, 09:14AM"
32549,"7201 Denison Ave, Cleveland, OH, 44102",Vacant Property Open to Entry,"June 10, 2024, 09:26AM"
32560,"11808 Lenacrave Ave, Cleveland, OH, 44105",Electrical Issue,"June 10, 2024, 10:04AM"
32575,"10700 Olivet Ave, Cleveland, OH, 44108",Vacant Property Open to Entry,"June 10, 2024, 11:15AM"
32583,"3279 E 135th St, Cleveland, OH, 44120",Tire Pick up,"June 10, 2024, 11:39AM"
32587,"4491 Broadview Rd, Cleveland, OH, 44109",Scheduled Bulk Pick up,"June 10, 2024, 11:51AM"
32591,"7815 Franklin Blvd, Cleveland, OH, 44102",Waste Cart Concerns,"June 10, 2024, 12:03PM"
32593,"13009 Liberty Ave, Cleveland, OH, 44135",Cart Pick Up,"June 10, 2024, 12:07PM"
32598,"4281 E 174th Pl, Cleveland, OH, 44128",Waste Cart Concerns,"June 10, 2024, 12:17PM"
32600,"3344 Storer Ave, Cleveland, OH, 44109",Plumbing Concern,"June 10, 2024, 12:29PM"
32606,"4610 Spokane Ave, Cleveland, OH, 44109",Scheduled Bulk Pick up,"June 10, 2024, 01:15PM"
32626,"16413 Bryce Ave, Cleveland, OH, 44128",Missed Refuse pick up,"June 10, 2024, 02:11PM"
32640,"4749 E 178th St, Cleveland, OH, 44128",Vacant Property,"June 10, 2024, 03:03PM"
32658,"3950 W 157th St, Cleveland, OH, 44111",Waste Cart Concerns,"June 10, 2024, 03:52PM"
32666,"17120 Endora Rd, Cleveland, OH, 44112",Waste Collection Citation Concern,"June 10, 2024, 04:15PM"
32670,"4113 Feiner Dr, Cleveland, OH, 44122",Missed Refuse pick up,"June 10, 2024, 04:33PM"
32674,"15804 Throckley Ave, Cleveland, OH, 44128",Missed Refuse pick up,"June 10, 2024, 04:36PM"
32676,"14722 Coit Rd, Cleveland, OH, 44110",Vacant Property Open to Entry,"June 10, 2024, 04:44PM"
32690,"13827 Puritas Ave, Cleveland, OH, 44135",Scheduled Bulk Pick up,"June 11, 2024, 06:18AM"
32692,"9526 Parkview Ave, Cleveland, OH, 44104",Waste Cart Concerns,"June 11, 2024, 06:23AM"
32707,"17510 Lorain Ave, Cleveland, OH, 44111",Electrical Issue,"June 11, 2024, 07:43AM"
32713,"4402 W 139th St, Cleveland, OH, 44135",Dead Animal Pickup,"June 11, 2024, 08:13AM"
32717,"1506 E 108th St, Cleveland, OH, 44106",Scheduled Bulk Pick up,"June 11, 2024, 08:27AM"
32723,"16409 Miles Ave, Cleveland, OH, 44128",Missed Refuse pick up,"June 11, 2024, 08:51AM"
32726,"11117 Melba Ave, Cleveland, OH, 44104",Rental Inspection Complaint,"June 11, 2024, 09:35AM"
32731,"10322 Adams Ave, Cleveland, OH, 44108",Vacant Property Open to Entry,"June 11, 2024, 10:06AM"
